episode,phase,smiles,reward,size_center,entropy,kl_coef,max_steps,replay
2368,1,C=C1C=CC2=CC=CC=NCC2(OC)CN=C(CCCCC)S1,0.16197214491442619,25.0,0.1,1.0,60,1000
2368,1,C=C1C(O)CC23CC4=NC(=O)C5N(O)C(C)CCCC6(N)C(CCCC(C)C47CC(=CSCl)CC4C(=CSC1C47N)CN56)ON(C)C2N3,0.2611342597908812,25.0,0.1,1.0,60,1000
2368,1,CC(=O)N=C=CN=C(SN)C1=C(C=C(Cl)N=NC2=C=C=C=C=C2)N1C1=C=C=CN(C=CCl)C1,0.18394634973337165,25.0,0.1,1.0,60,1000
2368,1,C=C1NC(=O)C1N(O)C(C1=CNC(C)=C2SC2=CC=CC1=O)C1=NN2N=CC=CC=C12,0.2636862106847019,25.0,0.1,1.0,60,1000
2400,1,C=C1C=CC2=CC(ONC(C)=O)=NN=C2C(=CC2=CC=C2Cl)C(OOSC2CC2)=C(Cl)C=C1,0.3287931457072986,25.0,0.1,1.0,60,1000
2400,1,CC1(O)CSN1CN1C(O)C(O)CCCCC2OC3C1CC1(CSC4(O)SCC24)OCCOC31,0.23226285689692897,25.0,0.1,1.0,60,1000
2400,1,COC1NC2CCCC(N)CC3(C)C(C(C)Cl)OSCC(CCCSC(NO)(SC3(OC)C(=O)O)C(SCl)C2)CCC1C,0.2255426552470533,25.0,0.1,1.0,60,1000
2400,1,CN1CN2CCCC3=CC=C4C=CC=C4ON=CC32C1N,0.1320488174973392,25.0,0.1,1.0,60,1000
2400,1,C=COC1=NOC(=C(C)NCC(=O)O)C(=O)C(=CCl)C(=O)CC2SC(C2O)C2(C(=N)C=CCC2N)N(O)C(O)CC2=NC2=C(O)C1,0.20399221284248845,25.0,0.1,1.0,60,1000
2400,1,CCC1=CC(C)=C(N(O)C=O)C(OCCNC(C)O)=C1,0.1149331003217726,25.0,0.1,1.0,60,1000
2400,1,C=NN1C=CC=C(C)CC(C)(Cl)C2C(=C(O)C3=CSC=C(C)N=C3C(=O)N2O)C(O)=N1,0.28107830473831574,25.0,0.1,1.0,60,1000
2400,1,CC1=CN=C=C2N1SC1=C=C(CCCCC1(C)C)CCC2(C)C,0.12353506694449576,25.0,0.1,1.0,60,1000
2400,1,O=C1C2=CC=CN=C1C(=C1CC1)O2,0.04584008190454183,25.0,0.1,1.0,60,1000
2400,1,CC1NCNC(F)NC2CN(O)C(CC1OF)C(C(O)F)N(NC1CCCC(F)O1)C2,0.1378431163071874,25.0,0.1,1.0,60,1000
2400,1,CNCC(=C1N=C=C(Cl)C(C2=C(O)C=C2Cl)=NN(O)C(SN)C(Cl)C(Cl)CNCC(Cl)C1=O)N(C)O,0.10438029791641032,25.0,0.1,1.0,60,1000
2400,1,CC1=CC=C2C3=C=C4N(CN)OC(NC(O)O)=CSC(=C2N(CC1C(C)C)C4(O)Cl)N3,0.23842466245321442,25.0,0.1,1.0,60,1000
2400,1,C=NC=CC1=C=CN(N(O)Cl)C(CSN=C(C)O)=C1,0.08033662891681598,25.0,0.1,1.0,60,1000
2400,1,CCC(C)C1SNC(C(NO)C(O)C(O)C(O)SO)C(C)C(O)NNC(C)OC(CC)C1C,0.20959425046349153,25.0,0.1,1.0,60,1000
2400,1,C=C1C=CC=C(C2=CN(C(C)=O)C(N)=C2)C(N2OCC(O)(O)CC(C(=O)Cl)=NS2)=C(O)C2=NSC=CN(CC(ON)=C1)C2=N,0.21629493585136733,25.0,0.1,1.0,60,1000
2400,1,COC1=CCC(OC)C2=CC3=CN(C)CC(CC1C)OC(=C3O)C=C(Cl)N(C=O)C(O)=CC(Cl)=C2,0.30164807165962865,25.0,0.1,1.0,60,1000
2400,1,CCNC1OC(SC)SCC23CCCC2C1NNC3,0.10824591751795148,25.0,0.1,1.0,60,1000
2400,1,CON1CC2=CC3=C(N3)N(O)C3C4OCCC3N(C(N)CC41)C(C)O2,0.19146346826625382,25.0,0.1,1.0,60,1000
2400,1,CCCC(O)N(CSC(N)(N)CNOCC(C)CC1CCNC(CCNC(C)C)(C(CC)CC(C)S)CC(O)CCN1CCCOC(CCNC)N(CC)CC)C(N)CC,0.24546644031963413,25.0,0.1,1.0,60,1000
2400,1,C=CC1CN(O)NNC(CC)C2CC(O)CC(C)N3C=C4C=C(N)OC(=C3)C(=CC2C1O)S4,0.2939908731090101,25.0,0.1,1.0,60,1000
2400,1,C=CN1C=CC2=C1C(O)=CC(=O)C(=O)N1SC2SC1F,0.10400979968297866,25.0,0.1,1.0,60,1000
2400,1,CN1CCC(C(N)CCC2CCCCC(O)NCN3CCC(O)N2C3O)CON1,0.23793552252178235,25.0,0.1,1.0,60,1000
2400,1,CCC1C(C(=O)N=O)=C(SC=N)OC(C)(C)C(C)C2=CC(C)=NN=C2C=C=C(C(=O)N=S)C=CC=C=C(OSCl)SSN1N,0.17397231193786572,25.0,0.1,1.0,60,1000
2400,1,CC(S)C1CCC(N)C2CCCC3CC4CC5OC6NC(N1CCC1N6CC6CCC(NC7CCC5C4C71O)SCNC(C)C1CC6N21)C3(O)O,0.2697166240833363,25.0,0.1,1.0,60,1000
2400,1,CC(C)CCC1CC2N3NC4OC5CCCCCC(CCC42C)CC2C3C2(C)C(C(C)C)C1C(C(O)O)C(O)N5,0.22298463089052892,25.0,0.1,1.0,60,1000
2400,1,CC(C)(C)C1NC(C)(F)C(C)(O)SC2CC3C(CC=C(O)Cl)C4OC(=S)N3C1=NN=C2O4,0.24628493952756908,25.0,0.1,1.0,60,1000
2400,1,C=CCCC1(C)CC(C)CC2CCCCNC1CCC(F)NC2,0.1288509297885975,25.0,0.1,1.0,60,1000
2400,1,CCCC1CC(NCCCCN(C)OO)C(N)NC(C(C(S)CO)N(C)C(CC)C(N)O)C(O)N(CCN(O)CCOC)C(CCC)C(C(C)C)C(N)C(O)C(C(C)O)C1,0.3154415963053109,25.0,0.1,1.0,60,1000
2400,1,CC12C=C3N=C4NN=C5SC(C=C(Cl)C=C4S1)OC1CCC(=O)C4(C)CCCC6C(CC1)C(Cl)C62C4(C)C(F)(S3)C5Cl,0.20816382386725962,25.0,0.1,1.0,60,1000
2400,1,CC(O)NCCC(N)C1CCC2(N)CC(CCN(C)CC3CC3F)C(C)CCCCC(NN)N(C)CC34CN(C)C(C)C(CC(O)N1CN3CCNC4CN)O2,0.21520162987484756,25.0,0.1,1.0,60,1000
2400,1,CCCC1CC2(CC1OC)OC(CO)C(CNC(C)O)SC1C(C)C(NO)CC(SCONC(CCC(O)(O)F)CC3CC3O)C(SF)C(CS)(OO)NOC12O,0.18309578225610887,25.0,0.1,1.0,60,1000
2400,1,O=C1OSC(O)=C2CC(S)CC(O)C2S1,0.048817391821198444,25.0,0.1,1.0,60,1000
2432,1,C=C(C)CCCC(C)NC1N(C)CCC1(O)F,0.08463033995058138,25.0,0.1,1.0,60,1000
2432,1,CC(O)C1NC2CC3CCC(O)C(CSC(=C3O)C=C(Cl)CCC(C)N1N)C(Cl)C2,0.25220734890832347,25.0,0.1,1.0,60,1000
2432,1,CC1=CC2=NC(O)=C(C3=CN(C=CC3=O)C=C(OF)N(SN)C1=O)C2F,0.20742817758662146,25.0,0.1,1.0,60,1000
2432,1,CC1ON2OC3=CC=C(N(O)O)C4C5OC(CC(CC(O)C14)C3O)CC1CCCC23CCC5C(C1O)N3O,0.2493081646371707,25.0,0.1,1.0,60,1000
2432,1,CCCC(N)(CNC)CN(NC)C1(N)CCC(CC2CCC(CC)CCCC(NC)C2)NN(CCNC(=N)N)C(C)(F)C(CC)N(C)C1,0.14244998840766668,25.0,0.1,1.0,60,1000
2432,1,CC1=C2C1=CC(=O)C1=NN(O)N3CN4C35C=C(SCl)OC(O)(O)C4(N)C5=C2S1,0.15379458579037042,25.0,0.1,1.0,60,1000
2432,1,CC(C)C1OC2(N)NN(O)CC3(C)SC(O)(COS2)C2C(O)CNC(CC(SNN)CC(NCC(O)=NF)CC3COC(C)(O)N(O)C1O)C2C,0.1469709159523459,25.0,0.1,1.0,60,1000
2432,1,C=C1C=C=C=CC2=C(F)CN1C21NSN1O,0.053005066413066716,25.0,0.1,1.0,60,1000
2432,1,C=NCN1C2CCC1N(O)C(NC(O)C1COCN(C(OC)C(C)(C)C)C1)C(F)(F)CC(C)SN1C(O)CCC(O)N(C(S)Cl)CCC(C)C1CC2,0.27775852768865106,25.0,0.1,1.0,60,1000
2432,1,CCC1(C2=C=NC=C2C)CC(C(O)S)N(O)C(C(CNC(C)O)C(C)(C)N)C(O)=C2C=CC(SNC(C)=S)=C21,0.2666483657705767,25.0,0.1,1.0,60,1000
2432,1,COC1CC(C)CCCCCCC(NC(Cl)C2=CC(C)C3=CC(C)=CC3N(C=O)SC(=O)C=C(F)C3=COC=C32)C1,0.26187993832768686,25.0,0.1,1.0,60,1000
2432,1,CC1OC23C(O)C(C)C(C)(C)C24N(O)C(O)N2CN2C3N(O)N14,0.12013468447015044,25.0,0.1,1.0,60,1000
2432,1,CCC1(C)CC(O)C23CC(CCO2)C2N(O)OCSNC4CC(CC(CCC(SO)CCC(C)CC3O)N21)NN4,0.3178770879977416,25.0,0.1,1.0,60,1000
2432,1,C=C(C=C=CC(C=CC1(C)C(OOC)N(Cl)C=C(C=N)C(N=C(O)Cl)N1O)=NSOOC)N(O)O,0.1189135408124886,25.0,0.1,1.0,60,1000
2432,1,COC1=C(N(O)O)C(C2=CC3=NON=C(CO)C=C4C(=C(Cl)NNC4(O)CN(C=O)CO)C(=C3)C(N(C)C(C)C)=C2O)=C1,0.21386132204961306,25.0,0.1,1.0,60,1000
2432,1,CSC1SC2=NOSOON=C(O)C(CSC3=C1SC(N)=NSCS3)C(S)CCC(SNC(O)O)C(C)N2,0.0356824577690188,25.0,0.1,1.0,60,1000
2432,1,COC(SOCCN1CNC(O)(NOCN(O)F)NSCCNN(C)NCSC(CCO)C(C)NNCCC(C(CCCN(NC(O)O)SO)NC(O)O)C1)C(CN)SC,0.057988642366623405,25.0,0.1,1.0,60,1000
2432,1,CC1(N)C=C2C=C3C=C(Cl)C4CC(O)N(N)CC(CC3(O)F)(N4)SC(C(SOO)C1)C(N)N2C(S)CC(CO)OCl,0.16125168762125627,25.0,0.1,1.0,60,1000
2432,1,CC1CCCN2CCC3(C)CCC1N1C(N)CC4CCC(CCNO4)C2C(O)(F)C(F)(CCNC1C)NC(C1CNC(C(C)SN)C1)NC(C(C)(C)Cl)C3Cl,0.23539930120571328,25.0,0.1,1.0,60,1000
2432,1,CCC1CCCN2C(OO)CCC(C(C)O)C(CS)CNC(NN)N(CN1)C2CC,0.22364315060970721,25.0,0.1,1.0,60,1000
2432,1,CC1C(F)CC2(O)OC3=CC=CC=C2NC2=C4C(=C2)N3CC(NC1O)C1CCN41,0.25652489862912903,25.0,0.1,1.0,60,1000
2432,1,CCC12NC(O)CN3CC45CN4COC4CC6C7C8CC(CCN9C(N1)N1NN9C6C1C8)C(C4)C2C3N7CS5,0.20510954316035626,25.0,0.1,1.0,60,1000
2432,1,CC(N)CN1C2CCCC(C(C)(O)CN)NC(OC(O)C(S)C(N(C)C(C)C)C2CS)N2CCC1C(NC(C)N)C(C)SC(NN)C2,0.23565540293926046,25.0,0.1,1.0,60,1000
2432,1,NSC1=C2C=C3C(=O)C=C(C(=O)O1)C(O)=CC=C3C2=O,0.11320635406784335,25.0,0.1,1.0,60,1000
2432,1,OC1CC2CC34CCC25SC(N(O)N2OS2)C2CCOC5(Cl)SN(C2O)C(C(O)C1SN3)N4O,0.09724883377262018,25.0,0.1,1.0,60,1000
2432,1,CCC1OCCC2COC(C)C(C)CC1C(C)CC2F,0.11241320788390072,25.0,0.1,1.0,60,1000
2432,1,CC12C(Cl)C1C=CC=C1N=C(O)C(Cl)=NC3=C(C(=O)O)C(O)CC(O)C4CC(Cl)(SCCC13)C(=O)OC(O)=CON42,0.1964739898295368,25.0,0.1,1.0,60,1000
2432,1,CCC(C(C)CC1NC(OC)NCC(C(O)O)CC(C)C(F)CC(O)C(F)CC(C)(N)N1CCN(O)O)C(O)CCC(O)O,0.2777308780097067,25.0,0.1,1.0,60,1000
2432,1,CC(C)N1CCSC2CCCCC(CC(C(N)Cl)CCCCN(C3CC3)C2C)C(NC2CCC(O)CC(O)C(O)OS2)C1C1CC1,0.2921928161304887,25.0,0.1,1.0,60,1000
2432,1,CCC1COC2SC(C)NCC3(OCC(OON)C(CC(O)O)NO)COC(C)C4SC(COCCC(CC)C(CC)NCC(CN(O)C4CCN)C(O)N2C1)C3,0.2934017019810254,25.0,0.1,1.0,60,1000
2432,1,C=COC12OC3=C4C5=NN=C6C=NC(SOO)C4(O)OC(O1)N(C1=NC(=C(O)C1CC2=C)C=C(N6)OC(CN)=N5)C(SCl)O3,0.10370558502148723,25.0,0.1,1.0,60,1000
2432,1,C=CC1NC2=CC=C(C=C(C=C(O)O)C(=C3CCNCO3)OC1C)SCSO2,0.20486412296511852,25.0,0.1,1.0,60,1000
2464,1,CC1CC2CNC3C1CC1(O)C(F)CCC4C(C5CCC5)C5NN(C(O)NC1Cl)C(NC(O)NCC(CCN(C)C5O)N4O)C(C)OC3C(F)CNC2O,0.2799256103295552,25.0,0.1,1.0,60,1000
2464,1,C=C1NC2=CC3=CC(C)=C4N=CC=C(C(O)=NC(=NN1Cl)C3N=N)C(O)=C2CCC=C4CO,0.23913469384182856,25.0,0.1,1.0,60,1000
2464,1,COC12CC1N1CC34CCCNCC5CCCCCCCC(Cl)CC67CC(C3)N(O4)C2N2OCCCC(NNC2(N)C(C(CC(Cl)Cl)C6O)C1S7)S5,0.267728013873441,25.0,0.1,1.0,60,1000
2464,1,C=C(CN(O)C=C=CN(O)O)SC1COCC2=NCN(OC)N=C=C2N=C1O,0.1501501030945812,25.0,0.1,1.0,60,1000
2464,1,COC1CCOCC(O)C(C)(C)C(C)NONC(C(C(N)O)C(F)S)OSN(O)C(C)C1,0.17250888466631975,25.0,0.1,1.0,60,1000
2464,1,C=C1CN(O)CC(NCOOOOC)C2C=C(CC)C=C(O)OC(=N)N(C2)C(=O)N(O)CC(O)NC1(N)O,0.09008020723843636,25.0,0.1,1.0,60,1000
2464,1,O=C1C2=NN(O)SN3C=C4OC5=CC6=C2N(Cl)C(Cl)=C=CC2=CN6C4=CC=C3N(OO)C(CO2)(N5O)N1C1C=C1,0.14254606449472693,25.0,0.1,1.0,60,1000
2464,1,C=CC1C=CSCC(OS)C2=C3C=C4C(O)=C5C(O)=C(C(OC)C(N(O)O)C2C(C(N)=O)N(C)NN1C4ON5C)N(OC)OSC(Cl)N3O,0.10490644494677492,25.0,0.1,1.0,60,1000
2464,1,CC1=C=NC2=C=C=COC=C3C4=C(NON5CN(O)C5=N1)N2C1C(=C=C=CN(F)N3C)C=C41,0.2165130645619095,25.0,0.1,1.0,60,1000
2464,1,CC1=C2C=C=C=C=NN(C2)C(C=CC(=O)C2=COC(C)(CSCl)C2=O)=C1,0.2073619310261865,25.0,0.1,1.0,60,1000
2464,1,O=C1C=C2N=NC(=C2O)C(=O)C=CC2(C(=S)S)CC(O)(C1)NC2=O,0.14748239927653423,25.0,0.1,1.0,60,1000
2464,1,COC1NN2C3C4C(CCC56CN(Cl)C1CC(OO)C1(NS1)N4CCN5C(Cl)O6)C(O)NC(O)CN(O)N32,0.08461994410653917,25.0,0.1,1.0,60,1000
2464,1,C=C1CC(O)(O)N2C(C)NC3=CC=CC(=O)C(C=O)=C(C3)NC3C(F)=COCCC4CC1CC=CC(=O)C2C(=C3C)OC4C,0.26569107609503984,25.0,0.1,1.0,60,1000
2464,1,C=C(C)C1N(C)CC2CC3SN=C=CC=C3C=NC(=O)C21F,0.1465125434965403,25.0,0.1,1.0,60,1000
2464,1,COC12N=C(N)SC1=CSC1=CC=CC(=C1)C(C)C(=O)N2,0.15173326149512223,25.0,0.1,1.0,60,1000
2464,1,CC(Cl)(N=O)SOC1=CC2=C(O)C(Cl)=NC1CO2,0.06891148722696731,25.0,0.1,1.0,60,1000
2464,1,CC1=CC(C(=O)O)=C(SC2=CN=C2C)N(N)C2=C(C=C1)SN2,0.17702254904930434,25.0,0.1,1.0,60,1000
2464,1,C=C1OC(C)(S)N=C2OC(=O)SC3=C1CC1=C=C2N=C3N(C2=CC2)C=C(OO)O1,0.19303541406543437,25.0,0.1,1.0,60,1000
2464,1,CCC1=CC(C)=C=C2N3OCSC(=CN2C(=NSC2=C=CS2)N1O)O3,0.16399562726405645,25.0,0.1,1.0,60,1000
2464,1,NN1CC2=CSC3=C(C=CC(O)=C31)N(O)CSC=C2C(=O)O,0.14333533298561665,25.0,0.1,1.0,60,1000
2464,1,CN1N2C=CN(O)C3NC3C3CC(O)C4=C2N1C1CC43C(C)(C)C(=O)N1,0.16813603995863624,25.0,0.1,1.0,60,1000
2464,1,CC1=NN2C3=C=C4OC(C(=O)Cl)(N=C=C(C5=CC=CN5Cl)ON=C=C2C(=C4Cl)C1)C(=O)C3,0.23165673362885278,25.0,0.1,1.0,60,1000
2464,1,CC(NOCC1OC(CCNO)CNC(N)CN(C(O)Cl)C1SCC(SOCN(CC(O)NO)C(N(C)Cl)C(C)(C)O)C(C)C(O)C(O)C(O)O)C(CCO)CCN(C)C,0.1656583716057334,25.0,0.1,1.0,60,1000
2464,1,CCC1C(O)CCC(C(O)O)CCC2ON(O)SC(CC(CN)C(C)C(C)CC2CCCNC(C(C)NOO)C(CN)ON)C1CCCCCNC(S)NC(OC)OC,0.2844645100932543,25.0,0.1,1.0,60,1000
2464,1,CC12C=C3C4=C=CN5C=C(NNC6=CC(=O)C=C6N)C6NC(SN1OC36)C(=CCl)CC(OOO4)N52,0.20308214896817298,25.0,0.1,1.0,60,1000
2464,1,C=C1C(N(O)CC)CC(C=N)=CN2C(C)C3=NC(C)=C4CN1C1=C(F)C(=C(N)C(O)=C1)N=C(C3)C42,0.2385739513027768,25.0,0.1,1.0,60,1000
2464,1,C=COC1=NN=CC23CC(F)NC(C1C(=N)C2=C)C31CSSC2(Cl)CCSC2SNC2=C(C)C3(C=C2)CCNC(NCC3N)NC1O,0.1640381153074877,25.0,0.1,1.0,60,1000
2464,1,CC1N2C3C4C(O)C5C6C(O)NC7OC8CC9C(O)C%10CCCN(C(C6NCCC(C(N)C84C)C1(C)NC(Cl)N5C)N92)C3(C%10)CC(O)(O)O7,0.2758889278249983,25.0,0.1,1.0,60,1000
2464,1,CC1=C2N=CCC(=C1)C1(N2)C(F)C2=CC=C3C=C=C4OC(=CC=C3)C=C2CC41N,0.1960646125186628,25.0,0.1,1.0,60,1000
2464,1,CC(F)C1=C(O)C(=NN)N2C=C3CC4C(Cl)=C(Cl)N4C(=N)C1(C2)N(C)C(=S)O3,0.14598517204631964,25.0,0.1,1.0,60,1000
2464,1,CCC(O)C(NC(C(C(O)O)N(C)O)N(CC(CNC(O)F)C(CC(Cl)C(O)C(C)C(CF)ONO)CC(O)C(CC(C)O)(CC(C)O)OC)C(N)O)N1C(O)CNC1C,0.18281615135673512,25.0,0.1,1.0,60,1000
2464,1,CC1=NCCC1N1CC(C)(N)OC(N=N)=C(O)C1SC(=NC(=O)NN=O)NSN(O)Cl,0.07657367121941543,25.0,0.1,1.0,60,1000
2496,1,C=C(C)N1SSC(CC(=O)OC)=CN(C)C1=O,0.08367255721828808,25.0,0.1,1.0,60,1000
2496,1,CCC1=CC2=NC3=CC(=N)C=C(Cl)C(=C(F)CS1)C2=NC(O)=C(N)C=C3,0.21295843833059755,25.0,0.1,1.0,60,1000
2496,1,CC1=CN2C=C(N(O)F)C=C(C)N3C(F)SCOC3C2=NC(C)=C1,0.1761147848976404,25.0,0.1,1.0,60,1000
2496,1,C=CC1=CC(F)=C(O)CN2C(=O)C(CC(O)=C(C)O)C(=C)C(C(N=O)NCC(O)C(OC)C(O)O)N=C12,0.2207352463938227,25.0,0.1,1.0,60,1000
2496,1,CCC(O)CC1C(=CCl)SC(N(C)C)CNCC(OC)CC1C,0.19585171529284578,25.0,0.1,1.0,60,1000
2496,1,N=CC1=CC=CC2=C(C2)SC(=CN2N=C(O)N2)C=C1,0.11053008096917816,25.0,0.1,1.0,60,1000
2496,1,CC1=C(N=O)C2=CC=C(C=CO2)C=C(Cl)SOC(O)=C1,0.12909678269881,25.0,0.1,1.0,60,1000
2496,1,C=C(O)CC(=O)C=CCCCCOC=C1C2=CC=CC(N2)C(=C)C(=C)CC(=S)N1NCl,0.2559261425628149,25.0,0.1,1.0,60,1000
2496,1,CC1=C2SN(C)C34C=CC(=O)C5=C(CN(F)C2(C5=C(F)C=C3)C1(C)F)N4,0.1697564438408565,25.0,0.1,1.0,60,1000
2496,1,CC1=CC=C2C3C=C4ON5C6=C7C8=NSC9(C)C%10C%11SC(C6)C6=C1C=C(C(=C3)N47)C(Cl)(CN6N2C(C(Cl)Cl)N%11%10)N8C59,0.1806365042075155,25.0,0.1,1.0,60,1000
2496,1,C=C1CC1(C=NC(=O)C(=O)C1=C=C=C(C)N(C)C1Cl)CN(O)O,0.14479380217987148,25.0,0.1,1.0,60,1000
2496,1,COSN1CC2C3CC4CC(N1)OC(O)C(CC(OO)NNC(N)(S)CN(C2F)C(C(C)NSC)C(C)N4)C3O,0.1436645591026098,25.0,0.1,1.0,60,1000
2496,1,COOC1=CC2C(=O)OC1=CC1=C(Cl)OCC(NO)(OC)NOC(=NC(=N)Cl)C(C(=O)C(O)=C1C)C2=O,0.09216200734633107,25.0,0.1,1.0,60,1000
2496,1,COON1C2=CN3CC4(C)C5OC(=O)C=C3N5C=NC(O)=NN(SC(C)=N2)C2=CC=C(C)NC2C1C(S)SC(C)=C(OC)ON4O,0.15776849046360747,25.0,0.1,1.0,60,1000
2496,1,CN1NC2=CC(=O)N3C4=CC5(C6=CC7=CC=C(C=C7N)C=C(C=C(O)C6=CC3C4F)C15)N2O,0.33377410254485734,25.0,0.1,1.0,60,1000
2496,1,N=CC1=NC(O)=C2NOC(=C(ON)NC(C=S)(CN(N)C=S)N1S)C(SS)=CC2=C(O)O,0.06675025264991116,25.0,0.1,1.0,60,1000
2496,1,C=CCCN=NCC(=N)CCC(C)(O)CCC(=C)C,0.0909035368724915,25.0,0.1,1.0,60,1000
2496,1,COC1=CC(O)(C=O)C(C(=O)O)C=NSC(N2ON(SN)NC2NSC)C1(C)F,0.10087076819691827,25.0,0.1,1.0,60,1000
2496,1,CCOOCCCCC1C(O)CCC(O)OCCC1C(CN(C)CCC(C(O)O)C(CC(Cl)CC)OCC(O)C(N)C(O)CC(C)N)C(CO)C(S)(COCO)OC(O)O,0.17619737056017296,25.0,0.1,1.0,60,1000
2496,1,CONN1C2=CC(N(N)O)=CC(C)N3C2C(N)C2=CC(Cl)=C(C(O)=S)C(=CC(=C(N4NC4C)C(=C=O)O2)OC3(C)N(O)O)CC1(C)O,0.1786789003881345,25.0,0.1,1.0,60,1000
2496,1,CC1NC(=O)C2C(N(Cl)C(C)C)CC(O)=NC3CSC(=O)NC(S1)C(ON)OCC(=CN2O)N3C,0.15099254042802138,25.0,0.1,1.0,60,1000
2496,1,C=C(C)NC1=C2C=NCC2=CCCCC(=O)N(OO)C=C1NOC,0.20279508247950218,25.0,0.1,1.0,60,1000
2496,1,C=C1OC2C3CC4=CC(N)=CC5=CSC4CN1C(=C(O)O)C1=NN2C(CCCC3C)C(O)CN5C(C(C)C)N1,0.3143102624318869,25.0,0.1,1.0,60,1000
2496,1,CCC(C)=CC1C(O)=C(O)C(=N)N1CC,0.061932849963510464,25.0,0.1,1.0,60,1000
2496,1,C=C1SC2NC(C)C(C)=C3CC(C(=O)O)N(C=C(N(O)O)C2C)C(=C=C1OC)O3,0.2282317235212519,25.0,0.1,1.0,60,1000
2496,1,CCN1CC(O)C2C(N(CC(C)N(O)O)NSN)C(CC(O)C(OC)C(C)C)C2(C)CN(CC(CN(O)C(NO)C(O)O)NCCC(NO)C(O)O)CCC(SN)C1O,0.14345730066323126,25.0,0.1,1.0,60,1000
2496,1,CC1CC(C)(O)NCC(O)N2CC(C)(C)CCC12,0.09852643528951309,25.0,0.1,1.0,60,1000
2496,1,C=C(O)NC(=O)C1=CC2CC3CSCON=C(O)NC(=CCNOC(OC)CCC(OO)CC3C2C)C=C(C)C1C1CC1,0.3026058663655868,25.0,0.1,1.0,60,1000
2496,1,ON1N=C(C2(O)NOO2)C23C=CSOCC(=C(SCN4C(=S)N5CC45O)C=C12)N3,0.1040382727225861,25.0,0.1,1.0,60,1000
2496,1,C=CC1=C(C(=O)CC2CC(C)C(Cl)C2)NN(N)CC(C(=N)O)CCC(C)(O)CS1,0.25264524763523927,25.0,0.1,1.0,60,1000
2496,1,NC12CNN3C1C(N(O)O)=C1C=CC3(O)C=CC=C(OCS2)C1=O,0.14291630528659707,25.0,0.1,1.0,60,1000
2496,1,C=CC1=C2CC3(C(=C)O)C(O)=CC4SC(=O)NC2=C2C(=C(Cl)OC(=CC)SNC143)OC(=S)N2O,0.2043678611342304,25.0,0.1,1.0,60,1000
2528,1,CC(=O)NC=C(C)C1(Cl)C=C=C(C=CN(O)O)C(=O)O1,0.10128400901651291,25.0,0.1,1.0,60,1000
2528,1,C=C1OON(C2(C)C(O)=C3C=COOC2(C)COC(Cl)=C3)C(CC)=CN1N,0.22451827892555945,25.0,0.1,1.0,60,1000
2528,1,CN1C=C=CC2=CC(=N)C(=O)NC(C)(C)CC1=C1C=CC=C(NC1=S)C2=O,0.23384569131870847,25.0,0.1,1.0,60,1000
2528,1,C=C(C)C1C(=C)C2C(Cl)=C(O)C3=NC(F)=C4C5=CC(=O)C2(C)C2(C3)N(Cl)C=CN4NC12OC1=C=C1C(=O)O5,0.28364038115780554,25.0,0.1,1.0,60,1000
2528,1,CCOC(CN(C)C(C)C)N(CO)C(CCC(C(C)O)C(C)O)CNC(O)C(CC(C)(CO)CCC(Cl)C(C)Cl)C(NC(O)C1CCC(C)C(CCOC)O1)C(C)(F)SC,0.30597502399271137,25.0,0.1,1.0,60,1000
2528,1,C=C1OC(C=C=COOC)(CC(CNC(C)O)OCS)N2C3=C(C)C1C1=C2C(=CN(C=C(O)O)CO1)C3=O,0.2016291016992781,25.0,0.1,1.0,60,1000
2528,1,C=CC1=CC=CC=CC2SN=C(O)C=C(Cl)N2C2=C1SN2,0.12818567824271898,25.0,0.1,1.0,60,1000
2528,1,NC1=C2NSC2(O)N=NC=CS1,0.02925059073490959,25.0,0.1,1.0,60,1000
2528,1,CC1(C)CN2C3=C=C(F)N=C(NN(C1)C3(C)C)N(O)CC2=CF,0.14231221830182245,25.0,0.1,1.0,60,1000
2528,1,CC1=C=NN1C1=NCN2NC(=O)OC3=C(N=C=C=C(C4C=C4C)N12)O3,0.14990145211978917,25.0,0.1,1.0,60,1000
2528,1,CCOC12CC(O)C3CC(O)C4C(OC)CCC56CN(C=C5C1C)C(O)=C(C(=O)O)CC(CN)OC(N)NC(Cl)(CCC3(O)OC)CN6C2CN4C,0.2765853688578866,25.0,0.1,1.0,60,1000
2528,1,C=CCNC(C1CC1)C1C(C=C2NC3CC4N(NOO)NN4C4(C)C=C(O)C(NC(=C)O)N(CC(OCC(=O)O2)N(O)SSS3)C4)=CN1C,0.15211224579074747,25.0,0.1,1.0,60,1000
2528,1,CC(C)C1=NC(C)C(N)OC(OF)=NC(=C2CC(C)(O)C2=O)C(CCN(F)Cl)=C1,0.2589165807469082,25.0,0.1,1.0,60,1000
2528,1,C=C(C)CC(=O)NC(=O)C1C(C(=O)C(=C)C)=CC(C)(N)N=C2C(=C)C(C(N)=O)N1CN2O,0.2738150038435197,25.0,0.1,1.0,60,1000
2528,1,CN1C(=O)C(=O)C2CC3C(=C(Cl)C4=CC5(N)C=C6C=C(C=C7C(O6)C1(CSN73)O5)O4)S2,0.24984502364430644,25.0,0.1,1.0,60,1000
