canonical,n_atoms,qed,sa,lipinski,composition
COC1CCC(O)CC(=O)C2=CC(O)=C(O)C3C4C=C(CN3C(N)NSCN1)C(C)C(=C2)N4O,34,0.20014851165291836,0.2768605521951599,0,0.871809025718911
CC1=C2C=C(C(O)Cl)C(O)C3CC4(C)NC2N2CC4(O)C(C)C(=C1)N=NN1SCC(=C(O)C1C(=COCO)OOC(C)S3)CN2Cl,46,0.06269673944647554,0.21568588685194673,0,0.7394841618262055
COSC1=CC=C2C=NC3=CN4NC(O1)C(CCN(O)O)C4SC(C)NC(OC)CCC(C)N3O2,35,0.2972960214294869,0.2274548487807874,0,0.67142298857779
CC(=O)c1cnc2n1sc1c(C)c3c4c(c(ccc(N(O)S)c(C)cnn42)=CS1)C=C=c1oc=3n1O,36,0.13582323488031015,0.3779220264708651,0,0.7399540204876708
C=NC1=NC2=C(F)C=C(O1)C(C)=C1C(=CC3=CC3C1O)C(O)N(C)C(C)C2,27,0.6410564226366061,0.35614861554923,1,0.922934745085938
C=CC=CC(C)CC1NC(CN)C2C(O)C3(O)CN=CN(NCl)C(N)C(N=O)=CC(C(O)CCC(C)(CC)CO)=CC(CC2(C)N3)C(=O)C1OC,51,0.06898617032163115,0.4336660896235205,0,0.9477275482507492
COSC12CC(Cl)C(C)C3(C)CC4CC(O)C5CC6(C3)SC3CC(OC)C(C(O)Cl)NONC47C(S)(CC1O)OC(OS5)C(C)NC1CC32C(O)C167,52,0.11839564607422698,0.11203304992909008,0,0.7332714202461076
CC1=C2C(C)(O)CC23CC(=N3)C(=O)CN2CC1=C(O)C(O)=C(O)C=C2C(=O)C1OC=C1O,32,0.4249090959199027,0.30204496840964157,1,0.6689054953229796
C=CC1N=NC2=C3C=C=C(Cl)SC(=C4CCCN42)SNN2C=C4C=C3N=C(C)OC3=C=C4C312,33,0.30321571259311036,0.3342920086168728,1,0.6231790143559073
CC12C=CC(F)=C3C4CNC5=CC=C(Cl)N=C(O)C=CN(C=C1)C=C(CC(C5)C2C4)C(O)C3O,34,0.3840577904379897,0.23473794991826935,1,0.8053939304296246
COSN=C1C2=C(C(O)O)CN3CCC3NC(C2)C(C)C1OC,23,0.384493159347578,0.41999748643878543,1,0.8862945996804077
CC12OC34N=C=C(S1)C31C3=C=C4C4=C5N6ON(O)CC57C=C(C(=C4)SC45C=C7N2C4OC1(O6)S5)C(N(O)O)=C3,39,0.31119363822464297,0.11355881869418719,0,0.7184659586064842
CCC1=CC2=CC2(C23C=C(Cl)C(Cl)=C(NC2)C(C)(N)ON3)C=C1,23,0.7152814452460315,0.4018745076707941,1,0.6432535226755738
O=NC1=C(Cl)C=C(O)NC2=C3C=C4ON=C5C=C6CCC=C(N=C(F)C3NC6=C42)C5C1,31,0.5358468334037905,0.2748503630264047,1,0.8808766423266271
CN1C2CC3CC4CNCC56C(O)C(O)C5(NC3(C)N)C(C2)(C(F)COC1O)C46,29,0.2785421408952341,0.3082900731711381,1,0.9760059356239085
CCCCC1NCC(C(O)O)CC(CCCC)C(C)C(OOC)CCO1,26,0.3261536344898564,0.5372662752830357,1,0.6924716915058011
C=C(C)CN1CC2=CC=CC(N)=CC2=CC1=O,17,0.7307057498629722,0.6915051315685434,1,0.571542191771352
CC1=CC2=CC34C5=NC(=O)C=CN3C3OC(C)NC(=C(O1)SC(N)(C5)C3Cl)C(NC(=O)C(C)C2)N4C,36,0.39947077527642083,0.27006001127313223,1,0.8820116923157374
CCSC1CNN2NN3C(CNCCCS)CN(O)C(C(C1)C3CC)C2S,27,0.24944296501472418,0.3428775563269641,1,0.40675737651636656
CC1=NCCON(C2C3CC4CCN(CN4)C4=C(N=CN5C=CC5(C)S4)C32)O1,28,0.7163285425186138,0.3126009658387623,1,0.6886659225422518
C=C1ON2C(Cc3ccc4cn2c(=NCl)[nH]c3-4)S1,18,0.8021922335983592,0.4256248146005039,1,0.4742243811152099
C=C(N)C1NC2(SC(=CCCNC(O)O)C(=O)N=O)C=C=C(C)NN1N1C(=O)C(C=C(C(F)NSOO)C2)CCC1=NOC,44,0.011477252018028492,0.4185652019477055,0,0.4281519999839316
COC1CC2NC2CCC(O)C(O)C(O)C2C(O)C2(O)OC12CC(C(CN(O)O)C(O)O)OS2,34,0.07395957940850303,0.32144562211100375,0,0.17534652187503583
CC(O)C1=C(CC2CNCO2)C(=O)C=C(O)C2(C)C=C12,20,0.7161978190622618,0.5505536619860822,1,0.749724110265789
OCC1OC23CCCC4CC1CCCCOC(CC2)C4C1(Cl)OC1C3,25,0.5653662720564528,0.3339297679260091,1,0.5183782562765309
C=Nc1nc[nH]c(=NN(C)C2C(F)CCNC3(CC2(C)C)NO3)c1Cl,25,0.4236423749563612,0.43651439959046123,1,0.3063430132685472
N=C1NC(=O)C2=C3C4SC5C(O)NC6CCC7OC(CS2)C2=C(N)OCC8NC4CC(C6C5SS1)C2(O7)N38,38,0.21133677198576306,0.1848225349220167,0,0.6165061161038597
FC1CCC(OCC2C=N2)CC2SC=C3N(CS2)N=C2C=C(N1)C(Cl)CN32,27,0.5496255947670591,0.2541646676600224,1,0.5382519293404314
CCC1(CNCCCN(O)O)CCCC2CC3CCN(CC(N)CN4CCCONC(C)(CN(NC4)N3)SN1)C(N)OC1(NCC1NO)C(F)C2C,52,0.08192553654450621,0.21812724101092662,0,0.5208719386180112
CC1=CC2(F)COC3C4CC5=CN6C1C2=C(C(=O)C1=C(O)C(C)=C(F)N(CN16)SSC5(C)O)C1(CC=C4N(O)N1)N3C,42,0.1378309339836804,0.21712407359127578,0,0.8515738558629138
COOOC1SCCNC2CC3OC(C(O)O)CC1C(OOC)CC1CC(SN)C(NC(O)(O)C13)OC2SSN(C)O,42,0.047761369523351804,0.36556386018631254,0,0.223102364897249
C=COC1=CC2=C(C)C(C(C)O2)N(N)C1=CC(=C)C=C1CC1(C)N,24,0.6133905927007378,0.4246057040108762,1,0.7378443841205758
COC1=C=NN(C2=C(O)C(N3CC=CCCCC3CN)OC=C=C2O)C1,26,0.5150394581818298,0.49613556477816684,1,0.9531707217773541
C=COC12C=C(C)C3(CC=S)CC(OC4C=C41)N(NC1=CC=CC(=C2C)N=C(C)C1)C(O)O3,33,0.37078853967570696,0.2501843743302757,1,0.8788283228812277
CCC1CC2C(C)C3OCC4CNC(C)(F)CN(O1)C(C)CN(O4)ON2NC3N(O)F,31,0.3133028958303834,0.41394120169988546,1,0.5683742696640539
CC1CC1C(Cl)CC1CSN=C1O,13,0.584996576376601,0.5258955338252239,1,0.6869621974160318
CC(=O)c1nnc(C)s1,9,0.550248867012685,0.8133389821031431,1,0.3488290907239717
C=CC1C(CC=C(CN2C=C=C2OO)C(C)(C)O)=C2OC2=CC1SC,25,0.22659917584936215,0.46629360123717717,1,0.7504742150775761
CC1CC12CNNC=C(O)N(O)C2=C=COOF,18,0.25455654805930517,0.4258041114259161,1,0.454730717221607
CC1(C)CC(C=Cc2nnc(N)cc2CC(O)OF)=N1,20,0.7962566644835002,0.6234224051677464,1,0.7441221876427062
CC1NC2(COC3(C)C4CC5NC(CO)(SCl)CCCC6CC7(C)C(O)C(Cl)CC6(C=C(C=C(Cl)C47Cl)CC4C(Cl)C5C4C2)C(C)C3(O)O)C1O,51,0.14053860294285128,0.1745743016823569,0,0.6683917451157948
CC1CNCCC(O)C2CC3CCC45CCC(NCO)CC6CCNNCC(CC(C6)N(S)O2)SSC2(S)OC2C(O1)C(N(CS4)S3)N(NONN)C5O,54,0.03428059795672474,0.1686751366607463,0,0.47009553229559997
NC1C=C(N(O)F)C(=NC=O)SCCC1,15,0.41982926827708217,0.5673278530076078,1,0.37126934787197396
CCCCCCC1CC(Cl)ONC(C(O)F)OO1,18,0.44568793663158685,0.5595645417440749,1,0.5664894320757168
CN1COC(O)C(C)(C)C2CCCN(CCC(F)(Cl)C=C=NNc3c(O)oc1c3O)C2,31,0.43678141868447823,0.3283966315621158,1,0.8928736900124581
CC1=C=CC2(C)CC3=C(OCl)C=C4C=CC(=C1O)SC(C(O)C3)C4OO2,26,0.5143676670721878,0.2559128895820457,1,0.6073191236399081
O=C1CN2CC34C=C=C5N=C(SO5)C(O)(O)C2=CSC3N(N4)C1F,24,0.22363535620517366,0.2865216285844066,1,0.4319529270086419
CC1C2C(O)C2CCC2C3OC3CC1C2(C)O,17,0.6230405705429694,0.47807371103884083,1,0.45484859282024237
CC1SC2(O)CC(S)=C3C=C(Cl)C=C2C(=N)CC2=CC=C(Nc4ccn(c4)C(=N)SC1S3)C(O)=CCC2,37,0.176335897434319,0.2564015630815526,0,0.6499887913012115
C=C(C)CCNCCN(O)CC1C2OC(C(O)F)C(C)(ON)CC2SNC(C(O)CC)C(O)C2C(C(O)N1C)C(C(C)O)N(C)C2O,47,0.044914240479127454,0.31273484191143663,0,0.846458406417153
CC1=CN=C2Cc3oc4c(C)[nH]n(c3CC(C=CCl)=C4)SC=C2N1,24,0.7830743819873244,0.4525560051326171,1,0.7018593811745301
CC(O)NCC1CC2CC3C(F)CC(N)CCN(F)C3C(C(C)CCN(C)S2)C1(N)O,31,0.2403080155390836,0.31668055811221785,1,0.7671053586603851
O=C(O)C=C(O)C1CC(CO)C(O)N2C=C(N1)OS2,19,0.2023884437896325,0.4375280847923815,1,0.20592892660973552
C=C1N2N=C(O)C3=C(O)C4=C(F)C=C5C=CN(C=C(C)C4)C1(O)C2C(=N)C5=C=C3,29,0.4747829681027296,0.2873872546415544,1,0.9328872786027329
CCC1=CC(O)=C2C=C(N)C1=NC=C(CS)C(C)N1C=C(OC2)C2C3C(CC(F)CN23)CC(C2CC2)OO1,38,0.27776240726660817,0.2610417729142859,1,0.9252128667704035
CC1(OO)OC=C(C2C(=CC(O)=COOO)OC=C(O)SOC3=C=CC(=CN2C(=O)NSO)C=C3COC=O)CS1,41,0.0400317790724442,0.2672868312659461,0,0.14831166158799053
CON(CC12CSNN(C3=CC(F)N3Cl)N=C1C1=CC(C)=CC=C2C(N(O)C=O)=C1)C1=NN1C,34,0.13935927810447832,0.36929190571810655,0,0.4801589699167468
CC(O)=C1C=C(CC2=CN(C)C3C(N4C=C4NC(O)O)C4=CC=CC5(C)C(N=C2)C3(O)C5(O)S4)N1,35,0.20802527417854372,0.3281195609275914,0,0.9672927667406337
CC1=CSC2=C(CN(O)OS1)C(C)C=C(Cl)N2C(=O)Cl,20,0.39315095332216526,0.490188445720866,1,0.37416821361549074
CC1(C)C2=C(O)C=C(C2)SC=C2C3CN(C(N=O)C(=O)O)CCC3=CN21,26,0.7319525653340746,0.43895022621422697,1,0.9686644838023575
COC1CSC2(F)CC2CC(Cl)C2(F)CNC=C(C(C)=O)C(O)C(SCl)C3C4NC5CC(C(Cl)OC)CC(C)C(CC(C1)N(C5)C2N)C(C)=NSN43,52,0.16003492838651154,0.2450547362824781,0,0.7584809736002958
CC(=C(O)O)C1=C(Cl)OOC(C2=CC(C)CC(=O)N2)=CNC1,22,0.45794452795039003,0.566275439612141,1,0.6981432428827767
CCOC1CCCCNC2CCC(O)CCCCCCCCOC3CC(C)C(F)NC(C1)OC(C2)C3O,37,0.3885153383773893,0.38957787536800975,1,0.7459139732424942
C=C(OC)C1=NC(C(=O)CCl)C(=O)N2SC3COC3(Cl)CC(=C(O)C2=C2SCN2C)C1=O,32,0.25830270862267185,0.36421596078493174,1,0.6073823338477615
CONSN1C=C(SN(O)Cl)C=CC2=CC(C(=O)O)=CC(=CC2(Cl)OCl)O1,27,0.21633165562591178,0.36088865846343116,1,0.17710373345141087
CC1CC2SSC3=CC(O)=C1CN3C(=O)CN2NC(=S)S,21,0.3762166869883772,0.3661546301601557,1,0.2800780298658524
O=C(O)C1=CC2=C(O)C=C(C2)N2CC(F)(S)C(C3=CC=C=CS3)c3cc(ccc3=C1)=CC2=O,33,0.44874085705831007,0.30122720244731505,1,0.7008088255049322
SC1=NC=CC1,6,0.43847560577251427,0.5947603563744387,1,0.3099378616314634
CC(C)(O)C1CC2NOCCOC3=C=C1N(S)CCC(CN3OCN)OO2,27,0.22191138329426746,0.2856779443957919,1,0.6062283921183972
CC(C)C1CC(O)(Cl)C(C2C3CC(C(=O)O)C(=O)CC4C3CCCCCC4C2(C)C)S1,31,0.41487294569136673,0.4251375365394914,1,0.5078778993361015
N=CN1CC2=C1C(N)OC1CCN1C(=O)O2,16,0.4669554478010137,0.530075275517246,1,0.38113085408422603
CONOC12OC34OC(C)(F)C3C3=CC=C(CCC(N)CC1O)OCC1C5=C(O)C(C(=O)F)=CC(=N)N1C=C2C(O)=C3N(N5)N4O,46,0.15236474199370803,0.21282390620501623,0,0.5954501996162825
C=NOC=CCC1CCC2CC3CCC1(F)CC3C(O)C(N(O)F)C(NC)N2,28,0.23592733196975132,0.2779673752420828,1,0.8768517174760496
CC1CNC2=CC3=C(CS)NC34C(NC3(OS1)C(O)C34)N2SF,23,0.27087628326848723,0.29096407861815776,1,0.3824852459167579
CC1C=CC(OC=CNC2=CC2N)=C1,14,0.6582514571936053,0.5419772566822009,1,0.7208417370402754
CC12C=C3C=C4c5cc(O)c6cc5OC(CSSC6OON3O)N(C1=CC(=O)S2)C1=CC=C(CC2=CC2N)C41C,40,0.2410293246872267,0.22398267199867977,0,0.8538070867960208
C=C(F)C12CC(CC(SC)CC1=NCCC(C)(CCC(C)Cl)OC)NC(O)C(O)C(Cl)C2,32,0.3912734194558349,0.36345025492777094,1,0.7924853688116964
CCC1CCCN(C)C1(C)COC1(O)C2CCC1C(C)CC(O)C2,24,0.773226342270891,0.488184757708259,1,0.5398185686198032
C=C(C)CCC(=O)C1C(COC(=C)C)=C(N)C=CC=C(O)NC1C,24,0.4921899838418065,0.5458004629591809,1,0.7692373844303813
CC1=C(OO)SN(CCCCOO)SC23COC(O)(C(OCl)C2=O)C(N)(C2CCSNC2)C2(N)OC(S)C(C)CC2C3(OO)O1,45,0.05548077332292975,0.4755671138249327,0,0.27914813274397704
CC1COC2=C3C=C(F)C4C(C2)NC4CC(F)N2C(=C(C1)C2N)C3OC(C)O,28,0.48873805089672095,0.2998604344425333,1,0.8903761678854387
C=NSNOC1CC2CC(CC)CCCC(CC)CC(O)CNN1CCCC(C(O)O)CC(O)C(C)C(C1CONN1)CC2N(O)SC,48,0.05259667585525326,0.26612045806244183,0,0.928038652386256
CC1=CC2=CC34C(N)C5=C(S)C=C(OC(=NC53)C1)C24O,20,0.5864386992605813,0.27592778396952394,1,0.8559442612854501
CC(=S)NCC(=O)C1=CC(NC=S)C(C2=CC=C2)S1,19,0.7305189528783228,0.5590905686653226,1,0.47893991199945846
CC(=S)NCCCC1=CC2C3=C4OC(C(=N)S1)(C(Cl)=C3)N1N4SC(O)CC3NN2N31,30,0.26733135765027033,0.31925064010965737,1,0.328737923279612
C=C1SC=C2CSN(N=NC(C)=S)CCN3SC4CNCC(O4)SCC3C3(S)SNC(=CN(N)O)NSCC1=C2CC3=O,43,0.06086376581354501,0.31750817635589407,0,0.17174837662808626
C=CC1(O)OC23C4=CC5C(=CCl)C67C(O)C6SCC(CC)N(SC27)C2=C3CC(=C5C2=O)C=C(OOC(=O)S4)S1,39,0.2521660974121902,0.1819089170206113,0,0.6035675012036497
CC1COC23CC4=C(NC5=CC5=NC(O)(O2)C(=COS4)O3)OS1,23,0.6256063623981953,0.46332602106418963,1,0.37073931305968105
CCCC1C(C(O)CNC2NCC(C)CN2CC)NCCC(C)C1N(O)CO,28,0.2406949518555098,0.511656912623137,1,0.8772991927225057
C=C1C=C2C=CC(O)=CC=NC2=C2C=C3SC1C(=C2O)C=C3C,23,0.6858628106387341,0.456298342121908,1,0.5240197897491352
CC(C)(C)OON1OC2OC3CC(Cl)C4CCCC5C(O)C(CN2C(C2CCCOCO2)NC(O4)C31)C5S,38,0.1982351591049808,0.4867911193056736,0,0.7938603103512974
COC1C2=NSC(=CCC(C)C1C)C=C2,15,0.6365559085742254,0.4243066785508928,1,0.584859602886676
CNCC(CCCC(CS)CCCC1OOC1O)ON,20,0.24444067593201313,0.5721295690757519,1,0.8141993698728918
C=C1CC=C2CC3CC(Cl)CN3C3=C=CC=c4c(c(O)nn4-c4cc(Cl)cc2c41)=N3,30,0.5070788243416348,0.3265022948909508,1,0.608052256996702
CCC1CCCC(CC)(CC)CNC2NOC(CC(C)(F)C(NCC(C)O)(ON)C(C)C3C1CCNC3C1CCC1C)C(C(O)O)CCSCS2,51,0.11107570192870878,0.25774779282456767,0,0.8817276542037141
C=CN(O)C1=C(O)C2=C3C(Cl)CN4SCC(ON(C=C(C(=O)O)N2O)C(C(SO)=C2C=CN3CCC(C)(N)C(CC)C2=O)C1SO)C4O,48,0.08453703309209279,0.2870038225262818,0,0.5884651544546532
COC1CC2CC3CC(CO)CC4CC5(C=CC(Cl)(C1)O3)C(OC)CSC(C2)C5S4,30,0.48053275585718064,0.4222617578069955,1,0.5669441548184521
C=CC1(C)CC23CCC4CN(C)OC(=CC(=C2C4O)C(O)NC(ON)C1C)C(=C)N3C,31,0.3832730571426984,0.26727049769132627,1,0.9398250885807548
C=C(C)C1=NC2C3(C)C(O)=C3SC(C)=C(F)C=C(C)N=C3C(Cl)=CC2(C)C13,27,0.5627992289768976,0.3368709608380973,1,0.5977641611878123
C=C(O)C(=S)C(O)(O)C(O)CC(CCCC(CNC(C)=S)CC(CC(CCSC)N(O)O)N(C)C=O)C(=O)N=C(N)OC,43,0.011829801836636072,0.47348372827667695,0,0.6459133049307206
C=C1C2=C3OC(=O)C=CC4=C=C5SSC(=C2)N(C)CC32NC23CSC(=CS3)C(O)=C(C=N4)N2SC(ON(O)NC12N)S5,42,0.0833627102329527,0.1651874619068556,0,0.40289404783053073
CC1C2C3=C=C4SC5=NN5OC3=C3N2C=COC43CC1(C)N,22,0.6848576105750525,0.2702723023060829,1,0.8193802545490153
COC1=C2N=C(O)C(C)C3SOOC4=CC(=O)C(=O)C5C(OC)C6=CC(O)(ON1)C5C(=C(CCCCC62)C3N)O4,40,0.16089453854557945,0.38336143122759914,0,0.6517788176148053
CCC1C2CSC3CCC4C(SOOOC)C(=C5C(=C(O)C(N3)C3OC(SC4C3O)N5C)O2)N1O,35,0.17260642580920255,0.34984707738965226,0,0.5398201522695665
CSN1CC2CSC2C(Cl)C2(CCC2=O)CN1,17,0.5882326805039837,0.45165531569292966,1,0.5596051080815124
CC(=O)C1=C2N=CC(F)=C3CC(=CN)C(ON)=C4NCCC(F)C4C4NC1C(C(Cl)C3)C1C3=C4C=CC2NC1(C(Cl)Cl)N=C3,44,0.22991443430076602,0.2756177033123173,1,0.6804841304996276
COC1CNCC(C)N2CCC1C1CNCCCNC3CCCC4CCCC(C4O)N(C3)C(C1)C2C,36,0.43478984326804326,0.3197552845935098,1,0.619531936986364
CC1=C2C=C3CC34CC2(O)C=CC2(C)C=C1C(=O)NN1SC2=CC4=C1O,26,0.45411826561161817,0.2324912439271381,1,0.8135130915538779
CC1CC2=CN3C=CC=C(NN)SC2C2=C(O)C34CSC4(O)CCNC(NC(C)C1)C(O)N2O,34,0.18621255344038012,0.3414418179664833,0,0.7996320921047088
COC1CC(C)CC(OC)C(C2CC2)CCCCC(C)C2CCCC(CCl)NCC(OO2)N(O)C(C)C1,37,0.3227955702768428,0.4113171083680151,0,0.7368969887578665
CCC1CNC(C)=NOC(C=COC)=CC(n2cc(NC3=CC(C)=C3F)[nH]c2=O)C(O)=CN1C,34,0.4672854682159082,0.4766643743780641,1,0.8907141836671825
CCC1=CC(NC(C)=O)CC(OCC2(N)CCC2)=CC=C1,21,0.8176499787714264,0.6699615082111623,1,0.684986449913797
CC(C1=CC2(C)c3ccc(c(c3)O1)N(C(C)O)CC2C)N(C)O,23,0.8394020969630408,0.47594120392956935,1,0.807962998042614
CC1=CC(C)NC2C=CC3CCCCCCCC(C)CCC(CC(C(O)F)NN2)CC(C(O)O)C(O)C2C(CC12)NC3,42,0.1799071511597407,0.273639155136988,0,0.774082243250145
CC1CONC(OO)C(=O)C2C=CCCCN3CC4COC1CC1SC5CCCCC(CC(NON)C5)N(C2C)C1CC43,43,0.20946415702150312,0.4623671805164747,0,0.9774990618543823
CNN1CC(C)C(F)C2CC34NC3CC2C(Cl)C(NO)=CC=CSC2C=CN3C=CC(N)C4C(C)C(=O)NC(C)CCC(C3)C1N2,46,0.13258119522778386,0.21103076275193822,0,0.725910981048028
C=CC1=NOC(O)=CC2=CC=CC2(O)C2=CN(C)C(S)=CN(O)C3C=C(O1)ON(SC)SC3N2,34,0.26907377713219427,0.2511022371288132,0,0.5979940993147209
ON1C2CC3NCC4OOC5CC(C6CCC6)C6N1C2CCC1(NC4CCC1CCl)N6NN35,33,0.3368510531715216,0.2364185318598391,1,0.723200164151751
C=CN1CC(N)(C(=O)c2n[nH]o2)OC1=NOC,17,0.5244674740033632,0.5426665454569994,1,0.09889050593365027
C=CNC1(O)OC(O)C(CN(O)O)C(C(C)F)N(C)CC(O)N2CC(F)CC21,28,0.24170759239292827,0.39059701608187974,1,0.525097004805552
C=C1C(O)=C2NN3C(=O)C(=O)C4C5=CC1C21NC(C=CCC3SC51)N1N=C(C)ON41,30,0.36514167565232514,0.3207509516464483,1,0.7472291830407276
C=C=CSC1OCC(C)(CS)C2CNC3ON(O)C(O)C3C(C2)N(C)C=C(OC)C1C,31,0.3627307444997587,0.27596582755054894,1,0.8933848882405714
C=C(C1=CN1)c1cc(C)c2n1C=C(N1NC(O)C(OC)NC(CC)N1C)OC(C)=CC(C)S2,33,0.5136545492362491,0.4162603966651662,1,0.8417059152552627
CCC1CC(C)C1CC1CCS1,12,0.6459906339101142,0.6166654979488325,1,0.11577507137947023
CC1CCC(C)(ONN)C(C)(N)C1,13,0.4388022843495527,0.5922966605840588,1,0.6565592471966943
CC1(NO)SOOOC(C(O)O)C(Cl)CC2CCC3CCCCC(OCCN3SF)OC(Cl)NC(O)NOCCC1(CCN1CCOC(O)C(C(N)O)C1O)CN2,57,0.02869349433828768,0.2775303743419071,0,0.39887876511035114
COC1NC(C)CC2C(O)CN1C1C3=C4C=CC=CC2CCC(C(O)CSC1SC(C)C(C)C(=O)C(Cl)=C3)N4O,40,0.35081772746019674,0.6837559073431244,1,0.8864327248760325
C=CN1C=COC2=C(OC)CC(=NN=C(C)C(C(C)=O)=NC=CC=C(SCSC)C2)SCN(C(=O)O)C1ON,39,0.311077822396328,0.3769429215077466,0,0.7236807714459614
CCCC(O)CC1C(C)C(CCC(C)(C)C)CC(CNC2CNC2O)CCC(O)CC1(C)O,33,0.30851983889003876,0.4862791373687389,1,0.6317641007653966
C=CN(O)C1=C(Cl)C=C2CCC(=C)C(C)C(C(=O)C(=O)C(=O)O)=NC(C)=C1C(S)=C(SC(O)(O)F)N2CNC(=O)N=CF,43,0.040323226518681386,0.37549136679263356,0,0.630843551520355
CC(F)C1CC2CCSC3CC(O)C4CN2CC(C(O)N(O)O)NC2CC(CC(O)C31)C1OC(N4)(OS1)C(N)(F)O2,41,0.08738097014643012,0.20368327868330482,0,0.6291178470440081
CC=NCC(=CCCCl)CN1C2=C=C(C(C)F)C=CC=C(O)N3CC(CCC1C(=O)O)C(C1CCCC1C)CC3N2C,42,0.13558784124657375,0.2983403555304754,0,0.7202290508491326
COOC1C=NC(C)=CC=C2OC(C)=CC(SC(OC)=C=NN1N)C2C,26,0.45715610633892934,0.3377994810783205,1,0.8942958318458861
CC1=CC=C(N(O)C=Cc2nc3cc4ccc(s[nH]o2)c(c4)OC(C)=NC2CC(O)C32C)C=C(C)C1,36,0.44438130109008606,0.314780453223858,0,0.9051776106502106
COSC1CNCC2CCCC3C(SC)C3N(O)C(SSNC(C(O)O)C(O)O)(CCC(C(O)O)C(C)CC(N(NOOO)ON)SCC(CS)SO1)CN2,55,0.018518471991696088,0.33387652211675206,0,0.2276582960150525
COC(CC1SC1(C)O)CN1C(Cl)=CC=C2C(F)=C(CC=C(C)CC3=CC(F)=C3)SCC21,32,0.22675743470622814,0.49069852073484527,0,0.585027228924723
C=CC1(Cl)CSC23CCC4CC5CC67C(=C(OC(=C(F)C(=C(CN)S2)NCC56)N3C)C2CC4NC2C(=O)O)C(O)C7C1,42,0.23193876030304228,0.21527754883749,1,0.8977251958050784
CCC1(C)CC23CSC2(C)CCCCCC1(C)CNC(CCOON)O3,26,0.4199995272955603,0.3275048488687858,1,0.8135130915538779
NOC1=C(S)CN(C2=C(F)C=CC2=S)CC(O)NC1,19,0.33549038098678213,0.5423046085200426,1,0.5073458188281835
CNC1CC(CF)CCC2CCCC3NN2C(Cl)SC2(C)C(O3)C3CN1N32,27,0.5253831755245241,0.30383014654559953,1,0.641080695794335
CN1C=C=CC=C(C2(C)C=CC3(C)C4CCC(=O)C(N(O)O)C(CCC3C2)C4)C=C1,30,0.3867398065415531,0.39280083258162496,1,0.5663146175855448
CC1=CCC(C)(F)CC2OC3CC4CN5NC6(O)C(CC(OS)=CC(=CC=CC4=CC(=NO)N(O)C5C2C)C(=O)N36)N1,42,0.11439823962823813,0.29491425263017107,0,0.9543513068807314
CNOC(C)(O)SNC1CC2CC3(C)CC(CCCCCO2)(CO3)O1,25,0.38215421690474466,0.3105597295274336,1,0.8461573096637406
CCC1CCC2CC3CNC4CC(O2)(C(CCC(C)CCCNNOCC(F)NC4O)C1)C(C)C(O)C1CCC(F)CC(C1)C3C(O)O,48,0.1591820462401271,0.3313397926621625,0,0.884465076258118
COCCC1CCC2OCC(CSC(O)N2S)C(C(O)O)NN1,23,0.27732137528180245,0.38857868963699993,1,0.4713377287944368
CC1=CC2=CC(OON)=CN(O)C2C(O)=NSC1,18,0.3940617769635925,0.5411765430782346,1,0.44970614692261573
CC(O)C1NC(OF)CCC(CCC(O)CSCl)CCC2(CCC2O)OOC1NOO,31,0.20745811474490708,0.36983200041589726,0,0.44424236835523234
COOC1CSC(CSN)C2(C)C=CC3=C(F)CCCCC4CN5COC6CC(OO)C(C2)C(C5)C(C(Cl)C4C6)C31,41,0.1628495820557485,0.30653429175275665,0,0.8185909333571281
O=C1C(N(O)O)=C=CC2(C=C3OC=NS3)CCC1=C2O,20,0.40534790730181297,0.390209652101392,1,0.5457742503845994
CC1=C2OCC3=CC(=C1)C(C)N(CCC1N=C(O2)N2CCCC12)OC3,25,0.6756637278136269,0.32060514603554996,1,0.8931059938872078
CC=CC1=CC=CC=C=C1,10,0.4786434930464086,0.5800759353855971,1,0.04446512905317737
C=C1OC2CC3CC(NO)C(O)N4C5=C(O)CC(CO)=CC=C5C(=O)C3C(O)C(CSC(O)C=CC4OC(C)=C1C)C(Cl)N(N)C(=O)N2,48,0.04886738774648269,0.4078485086082159,0,0.811208203175091
CC=CC=CN1CC(O)CC(COC2(C)COC(O)CC(O)O2)(OO)C(C(C)O)C1,30,0.21432791807009285,0.4653443256515509,1,0.4195361276432209
CCN1CCC1CC12CCCC(O)CCCC3COC(C)NC3C(O)C3(C)CC(NC1)C1CC(C)CN1C1CCN(CS)C(C3)C(O)C1CC2,50,0.24054793988443265,0.8427037799610674,0,0.6976413740808668
CC1=C2OC3CCC4=C(C(=CS1)C(C)=C4O)C3=CC2=N,20,0.7033208508355953,0.4294079770033182,1,0.6340990513214786
CON(O)CCC1C=CC2=CC(C)(NC3=C4C(C)C4OC2NC(C(Cl)Cl)=C3)C(Cl)N1,30,0.27544847400798717,0.26487766933314716,1,0.7443289608986728
CCC1CCCCCCC(C)C(C)NC2CC(C(C)O)CC(N1)N(C)CCC(C)C(O)C2O,33,0.42552907324068046,0.42684816726556246,1,0.641703724540772
CC1=CC2=NC(=C=C=C3CC4(C)OC(F)C(C)(C4=C=CO3)C(O)=C1)OC2=O,27,0.5229794753539585,0.23354340179482147,1,0.755427811113867
C=CCC1=CN=CC=CC1C=C(O)NC1=NC=CC1=O,20,0.6065581358017907,0.5748629509767132,1,0.8710550943394344
